date,neutral,dias,peso_tiempo,peso_torneo,peso_total,home_ataque,home_defensa,home_diferencia_goles,home_forma_5,home_forma_10,home_forma_30,home_puntos_ponderados,home_victorias,home_empates,home_derrotas,home_elo,away_ataque,away_defensa,away_diferencia_goles,away_forma_5,away_forma_10,away_forma_30,away_puntos_ponderados,away_victorias,away_empates,away_derrotas,away_elo,target_home,target_away,home_ataque_pymc,home_defensa_pymc,away_ataque_pymc,away_defensa_pymc
2024-01-18,True,889,0.1689757610643905,1.1,0.1858733371708296,1.4608145451376675,0.6820910130243821,0.7787235321132854,0.5333333333333333,0.6,0.6176470588235294,0.6483911926138046,0.5,0.3529411764705882,0.1470588235294117,1507.3739150021404,1.3369833924490886,0.9472049090598884,0.3897784833892003,0.3333333333333333,0.3666666666666667,0.3999999999999999,0.4960436160362083,0.3,0.3,0.4,1483.1398061805928,2.0,2.0,,,-0.028031018423193,0.1655274761068263
2024-01-18,True,889,0.1689757610643905,0.75,0.1267318207982929,,,,,,,,,,,,1.1883619234911411,1.406623967489321,-0.2182620439981797,0.0666666666666666,0.3,0.5777777777777778,0.467015372456584,0.4666666666666667,0.3333333333333333,0.2,1477.484167251636,0.0,3.0,-0.028031018423193,0.1655274761068263,0.0337242257688365,-0.30622417549481
2024-01-19,True,888,0.1693140507634551,0.75,0.1269855380725914,0.9760724903420444,1.2890021279016124,-0.312929637559568,0.2666666666666666,0.4333333333333333,0.5483870967741936,0.5027345732032097,0.4838709677419355,0.1935483870967742,0.3225806451612903,1472.8369990002052,2.32298535796551,0.6087293510327096,1.714256006932801,0.7333333333333334,0.7999999999999999,0.7333333333333334,0.7099833214085033,0.6666666666666666,0.2,0.1333333333333333,1515.7373839925715,2.0,1.0,-0.2524582551073435,0.039195990633518,-0.0430663978644458,-0.0440670713051988
2024-01-19,True,888,0.1693140507634551,0.75,0.1269855380725914,,,,,,,,,,,,1.771314189018074,0.7856036051746303,0.9857105838434436,0.7333333333333334,0.5333333333333333,0.688888888888889,0.625591438822085,0.6,0.2666666666666666,0.1333333333333333,1499.284339745049,0.0,1.0,-0.1566490229984467,-0.2232609892351341,-0.2524582551073435,0.039195990633518
2024-01-22,True,885,0.1703329888254094,1.1,0.1873662877079503,1.348739679120333,1.0578115394969634,0.2909281396233696,0.3999999999999999,0.3999999999999999,0.5376344086021505,0.5227861106915027,0.4193548387096774,0.3548387096774194,0.2258064516129032,1499.09428133141,1.4608145451376675,0.6820910130243821,0.7787235321132854,0.5333333333333333,0.6,0.6176470588235294,0.6483911926138046,0.5,0.3529411764705882,0.1470588235294117,1507.3739150021404,2.0,2.0,,,-0.2524582551073435,0.039195990633518
2024-01-22,True,885,0.1703329888254094,1.1,0.1873662877079503,,,,,,,,,,,,1.3369833924490886,0.9472049090598884,0.3897784833892003,0.3333333333333333,0.3666666666666667,0.3999999999999999,0.4960436160362083,0.3,0.3,0.4,1483.1398061805928,2.0,2.0,-0.2524582551073435,0.039195990633518,,
2024-01-23,True,884,0.1706739956962621,0.75,0.1280054967721966,1.4463387135466834,0.7300195301448676,0.7163191834018158,0.3333333333333333,0.3666666666666667,0.611111111111111,0.5868548001915119,0.5333333333333333,0.2333333333333333,0.2333333333333333,1509.020018341577,1.1883619234911411,1.406623967489321,-0.2182620439981797,0.0666666666666666,0.3,0.5777777777777778,0.467015372456584,0.4666666666666667,0.3333333333333333,0.2,1477.484167251636,1.0,1.0,-0.2524582551073435,0.039195990633518,-0.2988701234127664,-0.2728607455634941
2024-01-23,True,884,0.1706739956962621,0.75,0.1280054967721966,1.771314189018074,0.7856036051746303,0.9857105838434436,0.7333333333333334,0.5333333333333333,0.688888888888889,0.625591438822085,0.6,0.2666666666666666,0.1333333333333333,1499.284339745049,,,,,,,,,,,,2.0,1.0,-0.2524582551073435,0.039195990633518,-0.2988701234127664,-0.2728607455634941
2024-01-24,True,883,0.1710156852633252,0.75,0.1282617639474939,2.32298535796551,0.6087293510327096,1.714256006932801,0.7333333333333334,0.7999999999999999,0.7333333333333334,0.7099833214085033,0.6666666666666666,0.2,0.1333333333333333,1515.7373839925715,,,,,,,,,,,,3.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-01-28,True,879,0.1723892978699321,0.75,0.1292919734024491,1.4463387135466834,0.7300195301448676,0.7163191834018158,0.3333333333333333,0.3666666666666667,0.611111111111111,0.5868548001915119,0.5333333333333333,0.2333333333333333,0.2333333333333333,1509.020018341577,,,,,,,,,,,,4.0,0.0,,,-0.2524582551073435,0.039195990633518
2024-01-29,True,878,0.1727344214742351,1.1,0.1900078636216586,1.348739679120333,1.0578115394969634,0.2909281396233696,0.3999999999999999,0.3999999999999999,0.5376344086021505,0.5227861106915027,0.4193548387096774,0.3548387096774194,0.2258064516129032,1499.09428133141,,,,,,,,,,,,1.0,0.0,0.12172888152498,-0.0196769681314262,-0.2524582551073435,0.039195990633518
2024-01-30,True,877,0.1730802360164543,0.75,0.1298101770123407,1.1883619234911411,1.406623967489321,-0.2182620439981797,0.0666666666666666,0.3,0.5777777777777778,0.467015372456584,0.4666666666666667,0.3333333333333333,0.2,1477.484167251636,,,,,,,,,,,,2.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-01-30,True,877,0.1730802360164543,0.75,0.1298101770123407,0.9922624592275496,1.2673518175783796,-0.2750893583508298,0.3333333333333333,0.2666666666666666,0.4747474747474747,0.4353565607562076,0.3939393939393939,0.2424242424242424,0.3636363636363636,1469.1539121994342,1.5653685334290128,0.8922763877434358,0.6730921456855771,0.6,0.6,0.6444444444444445,0.5949869031859278,0.5666666666666667,0.2333333333333333,0.2,1500.410991821047,1.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-01-31,True,876,0.1734267428798483,0.75,0.1300700571598862,,,,,,,,,,,,2.32298535796551,0.6087293510327096,1.714256006932801,0.7333333333333334,0.7999999999999999,0.7333333333333334,0.7099833214085033,0.6666666666666666,0.2,0.1333333333333333,1515.7373839925715,1.0,3.0,-0.2524582551073435,0.039195990633518,,
2024-01-31,True,876,0.1734267428798483,0.75,0.1300700571598862,1.771314189018074,0.7856036051746303,0.9857105838434436,0.7333333333333334,0.5333333333333333,0.688888888888889,0.625591438822085,0.6,0.2666666666666666,0.1333333333333333,1499.284339745049,,,,,,,,,,,,1.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-02-02,True,874,0.1741218391170474,0.75,0.1305913793377855,1.4463387135466834,0.7300195301448676,0.7163191834018158,0.3333333333333333,0.3666666666666667,0.611111111111111,0.5868548001915119,0.5333333333333333,0.2333333333333333,0.2333333333333333,1509.020018341577,1.5653685334290128,0.8922763877434358,0.6730921456855771,0.6,0.6,0.6444444444444445,0.5949869031859278,0.5666666666666667,0.2333333333333333,0.2,1500.410991821047,1.0,2.0,-0.2524582551073435,0.039195990633518,,
2024-02-03,True,873,0.1744704312712383,0.75,0.1308528234534287,1.771314189018074,0.7856036051746303,0.9857105838434436,0.7333333333333334,0.5333333333333333,0.688888888888889,0.625591438822085,0.6,0.2666666666666666,0.1333333333333333,1499.284339745049,2.32298535796551,0.6087293510327096,1.714256006932801,0.7333333333333334,0.7999999999999999,0.7333333333333334,0.7099833214085033,0.6666666666666666,0.2,0.1333333333333333,1515.7373839925715,2.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-02-03,False,873,0.1744704312712383,0.75,0.1308528234534287,1.0492156056173814,2.0600698383887104,-1.010854232771329,0.1333333333333333,0.1999999999999999,0.3645833333333333,0.3194880110131747,0.25,0.34375,0.40625,1478.9471140724372,1.1883619234911411,1.406623967489321,-0.2182620439981797,0.0666666666666666,0.3,0.5777777777777778,0.467015372456584,0.4666666666666667,0.3333333333333333,0.2,1477.484167251636,1.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-02-03,True,873,0.1744704312712383,1.1,0.1919174743983621,1.348739679120333,1.0578115394969634,0.2909281396233696,0.3999999999999999,0.3999999999999999,0.5376344086021505,0.5227861106915027,0.4193548387096774,0.3548387096774194,0.2258064516129032,1499.09428133141,1.363479155407883,0.867876930425067,0.4956022249828159,0.5333333333333333,0.3999999999999999,0.5729166666666666,0.5586709673302649,0.4375,0.40625,0.15625,1491.0118503289282,0.0,0.0,-0.2524582551073435,0.039195990633518,,
2024-02-06,True,870,0.1755204006169968,0.75,0.1316403004627476,1.439964165894524,1.539375949514986,-0.0994117836204617,0.0666666666666666,0.3666666666666667,0.4408602150537634,0.3751716197419936,0.3548387096774194,0.2580645161290322,0.3870967741935484,1472.2639208799303,1.5653685334290128,0.8922763877434358,0.6730921456855771,0.6,0.6,0.6444444444444445,0.5949869031859278,0.5666666666666667,0.2333333333333333,0.2,1500.410991821047,2.0,0.0,,,-0.2524582551073435,0.039195990633518
2024-02-07,False,869,0.1758717926931763,0.75,0.1319038445198823,1.0492156056173814,2.0600698383887104,-1.010854232771329,0.1333333333333333,0.1999999999999999,0.3645833333333333,0.3194880110131747,0.25,0.34375,0.40625,1478.9471140724372,1.771314189018074,0.7856036051746303,0.9857105838434436,0.7333333333333334,0.5333333333333333,0.688888888888889,0.625591438822085,0.6,0.2666666666666666,0.1333333333333333,1499.284339745049,3.0,2.0,-0.2524582551073435,0.039195990633518,,
2024-02-07,False,869,0.1758717926931763,1.1,0.193458971962494,1.787964711996873,0.5273271437443493,1.2606375682525233,0.7999999999999999,0.7333333333333334,0.7204301075268816,0.7283947080235972,0.6774193548387096,0.1290322580645161,0.1935483870967742,1514.5729345705531,1.1881092332110248,0.6198386785210307,0.5682705546899941,0.3333333333333333,0.5,0.6333333333333333,0.6089827658243877,0.5666666666666667,0.2,0.2333333333333333,1482.5615430202452,1.0,0.0,-0.2524582551073435,0.039195990633518,,
2024-02-10,True,866,0.1769301954824969,1.1,0.1946232150307466,1.363479155407883,0.867876930425067,0.4956022249828159,0.5333333333333333,0.3999999999999999,0.5729166666666666,0.5586709673302649,0.4375,0.40625,0.15625,1491.0118503289282,1.1881092332110248,0.6198386785210307,0.5682705546899941,0.3333333333333333,0.5,0.6333333333333333,0.6089827658243877,0.5666666666666667,0.2,0.2333333333333333,1482.5615430202452,0.0,0.0,,,-0.2524582551073435,0.039195990633518
2024-03-21,False,826,0.1916661926473912,0.75,0.1437496444855434,2.557155056446,0.9054377083811516,1.6517173480648482,0.8666666666666667,0.7000000000000001,0.7083333333333334,0.7061250328856485,0.625,0.25,0.125,1530.8933522753282,1.9051324896893007,1.86249445335979,0.0426380363295113,0.3333333333333333,0.3999999999999999,0.5222222222222223,0.4675435569998858,0.4666666666666667,0.1666666666666666,0.3666666666666666,1485.0978103218963,5.0,2.0,,,-0.2524582551073435,0.039195990633518
2024-03-21,False,826,0.1916661926473912,1.5,0.2874992889710869,2.32298535796551,0.6087293510327096,1.714256006932801,0.7333333333333334,0.7999999999999999,0.7333333333333334,0.7099833214085033,0.6666666666666666,0.2,0.1333333333333333,1515.7373839925715,,,,,,,,,,,,1.0,0.0,-0.2524582551073435,0.039195990633518,,
2024-03-21,False,826,0.1916661926473912,1.25,0.239582740809239,1.5446561705319717,1.4839865188312975,0.0606696517006739,0.3999999999999999,0.5,0.3666666666666667,0.4496753995809231,0.2666666666666666,0.3,0.4333333333333333,1479.753243564008,,,,,,,,,,,,1.0,2.0,,,-0.2524582551073435,0.039195990633518
2024-03-21,False,826,0.1916661926473912,1.5,0.2874992889710869,1.5653685334290128,0.8922763877434358,0.6730921456855771,0.6,0.6,0.6444444444444445,0.5949869031859278,0.5666666666666667,0.2333333333333333,0.2,1500.410991821047,,,,,,,,,,,,1.0,1.0,-0.2524582551073435,0.039195990633518,,
2024-03-21,True,826,0.1916661926473912,0.75,0.1437496444855434,1.348739679120333,1.0578115394969634,0.2909281396233696,0.3999999999999999,0.3999999999999999,0.5376344086021505,0.5227861106915027,0.4193548387096774,0.3548387096774194,0.2258064516129032,1499.09428133141,,,,,,,,,,,,1.0,0.0,-0.2524582551073435,0.039195990633518,,
2024-03-21,False,826,0.1916661926473912,1.5,0.2874992889710869,1.4463387135466834,0.7300195301448676,0.7163191834018158,0.3333333333333333,0.3666666666666667,0.611111111111111,0.5868548001915119,0.5333333333333333,0.2333333333333333,0.2333333333333333,1509.020018341577,,,,,,,,,,,,2.0,0.0,,,-0.2524582551073435,0.039195990633518
2024-03-21,True,826,0.1916661926473912,0.75,0.1437496444855434,1.363479155407883,0.867876930425067,0.4956022249828159,0.5333333333333333,0.3999999999999999,0.5729166666666666,0.5586709673302649,0.4375,0.40625,0.15625,1491.0118503289282,,,,,,,,,,,,1.0,1.0,0.1065723668123535,0.0213883708080752,-0.2524582551073435,0.039195990633518
2024-03-21,False,826,0.1916661926473912,1.5,0.2874992889710869,1.771314189018074,0.7856036051746303,0.9857105838434436,0.7333333333333334,0.5333333333333333,0.688888888888889,0.625591438822085,0.6,0.2666666666666666,0.1333333333333333,1499.284339745049,,,,,,,,,,,,5.0,0.0,-0.2524582551073435,0.039195990633518,,
2024-03-21,False,826,0.1916661926473912,1.5,0.2874992889710869,,,,,,,,,,,,1.1883619234911411,1.406623967489321,-0.2182620439981797,0.0666666666666666,0.3,0.5777777777777778,0.467015372456584,0.4666666666666667,0.3333333333333333,0.2,1477.484167251636,0.0,2.0,-0.0430663978644458,-0.0440670713051988,-0.1566490229984467,-0.2232609892351341
2024-03-22,False,825,0.192049908620754,0.75,0.1440374314655655,1.4608145451376675,0.6820910130243821,0.7787235321132854,0.5333333333333333,0.6,0.6176470588235294,0.6483911926138046,0.5,0.3529411764705882,0.1470588235294117,1507.3739150021404,2.086369409460161,1.4406873166517424,0.6456820928084184,0.2666666666666666,0.1666666666666666,0.4555555555555555,0.4044880458426045,0.4,0.1666666666666666,0.4333333333333333,1466.84699228936,1.0,0.0,-0.0430663978644458,-0.0440670713051988,,
2024-03-22,False,825,0.192049908620754,0.75,0.1440374314655655,2.709806341674908,0.9847864341875104,1.7250199074873973,0.6666666666666666,0.7000000000000001,0.6559139784946236,0.6996753456948034,0.5483870967741935,0.3225806451612903,0.1290322580645161,1519.5693601990547,1.4326638798633085,1.3016875734757638,0.1309763063875446,0.6,0.5,0.4408602150537634,0.4929223518687214,0.3870967741935484,0.1612903225806451,0.4516129032258064,1481.9905791661913,4.0,0.0,-0.0430663978644458,-0.0440670713051988,,
2024-03-22,True,825,0.192049908620754,0.75,0.1440374314655655,,,,,,,,,,,,1.3369833924490886,0.9472049090598884,0.3897784833892003,0.3333333333333333,0.3666666666666667,0.3999999999999999,0.4960436160362083,0.3,0.3,0.4,1483.1398061805928,2.0,1.0,0.2864648767201707,0.1344349775493218,-0.0430663978644458,-0.0440670713051988
2024-03-22,False,825,0.192049908620754,0.75,0.1440374314655655,3.2388243008809687,0.9688344683986494,2.26998983248232,0.7333333333333334,0.7000000000000001,0.7000000000000001,0.8086651437333933,0.6333333333333333,0.2,0.1666666666666666,1510.163861914354,1.7857362966353916,1.3873072739503731,0.3984290226850184,0.4666666666666666,0.5,0.5888888888888889,0.4908014666309719,0.5,0.2666666666666666,0.2333333333333333,1477.2412526030218,1.0,2.0,0.0442612628557475,0.2491046527321539,-0.0430663978644458,-0.0440670713051988
2024-03-23,True,824,0.1924343927940074,0.75,0.1443257945955056,1.4511957785841736,1.6005222608630938,-0.1493264822789202,0.0,0.1999999999999999,0.5,0.4617647388736265,0.40625,0.28125,0.3125,1474.3792566640109,2.048318616672112,1.1706691314896065,0.8776494851825059,0.3999999999999999,0.6333333333333333,0.6333333333333333,0.6621533815785989,0.5666666666666667,0.2,0.2333333333333333,1497.4516351377383,0.0,0.0,-0.0430663978644458,-0.0440670713051988,-0.2437667203541007,-0.1188385780984616
2024-03-23,False,824,0.1924343927940074,0.75,0.1443257945955056,,,,,,,,,,,,2.208041886428307,0.828874416383238,1.379167470045069,0.7999999999999999,0.7333333333333334,0.688888888888889,0.6839523376827362,0.6333333333333333,0.1666666666666666,0.2,1520.0611821788216,0.0,2.0,-0.0430663978644458,-0.0440670713051988,,
2024-03-23,False,824,0.1924343927940074,0.75,0.1443257945955056,,,,,,,,,,,,2.3716239758140274,0.8181620191191987,1.553461956694829,0.6,0.6666666666666666,0.5444444444444444,0.5876020254270374,0.4333333333333333,0.3333333333333333,0.2333333333333333,1507.513180671128,0.0,0.0,-0.0430663978644458,-0.0440670713051988,-0.1311248794218609,0.1355495711101293
2024-03-25,True,822,0.1932056718950136,0.75,0.1449042539212602,1.348739679120333,1.0578115394969634,0.2909281396233696,0.3999999999999999,0.3999999999999999,0.5376344086021505,0.5227861106915027,0.4193548387096774,0.3548387096774194,0.2258064516129032,1499.09428133141,,,,,,,,,,,,1.0,0.0,-0.0430663978644458,-0.0440670713051988,0.4062764093627447,0.132398298292748
